Dataset_ID,ObservedBy_Person_ID,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,Multiple_Observers,Accum_Prcp,Daylength
'3','31879',20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,Plantae,87758,21815*E White oak,516,Fruits,2016,9,24,268,2457656,118,2016,9,24,268,2457656,11,1,0,604,42509
'3','31879',20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,Plantae,87758,21815*E White oak,516,Fruits,2016,10,8,282,2457670,3,2016,10,8,282,2457670,21,1,0,635,40090
'3','31680',20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,Plantae,87758,21815*E White oak,516,Fruits,2016,11,6,311,2457699,7,2016,11,6,311,2457699,12,1,0,790,35251
'3','31680',20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,Plantae,87759,227-2011*A White oak,516,Fruits,2016,10,16,290,2457678,8,2016,10,16,290,2457678,13,1,0,687,38707
'3','31680',20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,Plantae,88311,22886*D White oak,516,Fruits,2016,10,16,290,2457678,8,2016,10,16,290,2457678,13,1,0,687,38707
'-9999',"'26817,29374'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,371,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12,3,1,371,49075
"'-9999,3'","'26817,29374,30408'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,371,Breaking leaf buds,2016,5,6,127,2457515,12,2016,5,21,142,2457530,8,3,1,408,50803
'-9999',"'26817,29374'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86287,5859*B Northern red oak,371,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12,3,1,371,49075
'-9999',"'26817,29374'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86288,8197*A Northern red oak,371,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12,3,1,371,49075
'-9999',"'26817,29374'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,87760,5859*A Northern red oak,371,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12,3,1,371,49075
'3','31237',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,390,Ripe fruits,2016,9,24,268,2457656,118,2016,9,24,268,2457656,11,1,0,604,42509
'3','31680',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,390,Ripe fruits,2016,10,16,290,2457678,11,2016,10,23,297,2457685,6,2,0,687,38707
"'-9999,3'","'30617,31680,31240'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,390,Ripe fruits,2016,10,30,304,2457692,1,2016,11,13,318,2457706,14,3,1,780,36288
'-9999','31240',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,390,Ripe fruits,2016,9,20,264,2457652,114,2016,9,20,264,2457652,15,1,0,599,43200
'3','31680',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,390,Ripe fruits,2016,11,6,311,2457699,7,2016,11,6,311,2457699,1,1,0,790,35251
'-9999','31240',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86288,8197*A Northern red oak,390,Ripe fruits,2016,9,20,264,2457652,114,2016,9,20,264,2457652,15,1,0,599,43200
"'3,-9999'","'31680,31237,30617,31240'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86288,8197*A Northern red oak,390,Ripe fruits,2016,10,16,290,2457678,11,2016,11,6,311,2457699,13,3,1,687,38707
'3','30408',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,467,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,93,2,0,420,52531
'3',"'30408,30555'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,467,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,93,3,1,420,52531
'3','30408',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86287,5859*B Northern red oak,467,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,93,2,0,420,52531
'3',"'30408,30555'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86288,8197*A Northern red oak,467,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,93,2,1,420,52531
'3','30408',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,87760,5859*A Northern red oak,467,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,93,2,0,420,52531
"'3,-9999'","'31237,31680,30617,31240,19414'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,471,Falling leaves,2016,10,8,282,2457670,3,2016,11,27,332,2457720,-9999,9,1,635,40090
"'3,-9999'","'31237,31680,31240,30617,19414'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,471,Falling leaves,2016,10,8,282,2457670,3,2016,11,27,332,2457720,-9999,13,1,635,40090
"'3,-9999'","'31237,31680,30617'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86287,5859*B Northern red oak,471,Falling leaves,2016,10,8,282,2457670,3,2016,11,13,318,2457706,-9999,7,1,635,40090
"'-9999,3'","'31240,31680,31237,30617,31978,19414'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86288,8197*A Northern red oak,471,Falling leaves,2016,10,15,289,2457677,5,2016,11,27,332,2457720,-9999,10,1,687,38707
"'-9999,3'","'31237,31680,30617,31240'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,87760,5859*A Northern red oak,471,Falling leaves,2016,10,8,282,2457670,3,2016,11,13,318,2457706,-9999,8,1,635,40090
"'-9999,3'","'29374,30408,30982,19414,31237'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,483,Leaves,2016,5,9,130,2457518,15,2016,9,24,268,2457656,11,6,1,414,51149
"'3,-9999'","'31680,31237,30617,31240,19414'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,483,Leaves,2016,10,8,282,2457670,3,2016,11,27,332,2457720,-9999,9,1,635,40090
"'3,-9999'","'30408,30555,30982,19414,31240,31237'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,483,Leaves,2016,5,21,142,2457530,15,2016,9,25,269,2457657,10,8,1,420,52531
"'3,-9999'","'31237,31680,31240,30617,19414'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,483,Leaves,2016,10,8,282,2457670,3,2016,11,19,324,2457712,-9999,12,1,635,40090
"'-9999,3'","'26817,29374,30408,30982,19414,31237'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86287,5859*B Northern red oak,483,Leaves,2016,5,6,127,2457515,12,2016,9,24,268,2457656,11,7,1,408,50803
"'3,-9999'","'31680,31237,30617'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86287,5859*B Northern red oak,483,Leaves,2016,10,8,282,2457670,3,2016,11,13,318,2457706,14,7,1,635,40090
"'-9999,3'","'29374,30408,30555,30982,19414,31240,31237'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86288,8197*A Northern red oak,483,Leaves,2016,5,9,130,2457518,3,2016,9,25,269,2457657,10,9,1,414,51149
"'3,-9999'","'31680,31237,31240,30617,31978,19414'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86288,8197*A Northern red oak,483,Leaves,2016,10,8,282,2457670,3,2016,11,27,332,2457720,-9999,14,1,635,40090
"'-9999,3'","'26817,29374,30408,30982,19414,31237'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,87760,5859*A Northern red oak,483,Leaves,2016,5,6,127,2457515,12,2016,9,24,268,2457656,11,7,1,408,50803
"'-9999,3'","'31237,31680,30617,31240'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,87760,5859*A Northern red oak,483,Leaves,2016,10,8,282,2457670,3,2016,11,13,318,2457706,14,8,1,635,40090
"'3,-9999'","'31680,31237,30617,31240,19414'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,498,Colored leaves,2016,10,8,282,2457670,3,2016,11,27,332,2457720,-9999,9,1,635,40090
"'3,-9999'","'31237,31680,31240,30617,19414'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,498,Colored leaves,2016,10,8,282,2457670,3,2016,11,19,324,2457712,-9999,12,1,635,40090
"'3,-9999'","'31680,31237,30617'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86287,5859*B Northern red oak,498,Colored leaves,2016,10,8,282,2457670,3,2016,11,13,318,2457706,14,7,1,635,40090
'3','31680',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86288,8197*A Northern red oak,498,Colored leaves,2016,10,8,282,2457670,3,2016,10,8,282,2457670,2,1,0,635,40090
"'-9999,3'","'31240,31680,31237,30617,31978,19414'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86288,8197*A Northern red oak,498,Colored leaves,2016,10,15,289,2457677,5,2016,11,27,332,2457720,-9999,12,1,687,38707
"'-9999,3'","'31237,31680,30617,31240'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,87760,5859*A Northern red oak,498,Colored leaves,2016,10,8,282,2457670,3,2016,11,13,318,2457706,14,8,1,635,40090
'-9999','26817',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,500,Flowers or flower buds,2016,5,6,127,2457515,12,2016,5,6,127,2457515,15,1,0,408,50803
'-9999','26817',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,500,Flowers or flower buds,2016,5,6,127,2457515,12,2016,5,6,127,2457515,15,1,0,408,50803
'3','30555',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,500,Flowers or flower buds,2016,5,27,148,2457536,6,2016,5,27,148,2457536,2,1,0,423,53222
'-9999',"'29374,26817'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86287,5859*B Northern red oak,500,Flowers or flower buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12,3,1,371,49075
'-9999','26817',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86288,8197*A Northern red oak,500,Flowers or flower buds,2016,5,6,127,2457515,12,2016,5,6,127,2457515,15,1,0,408,50803
'-9999',"'29374,26817'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,87760,5859*A Northern red oak,500,Flowers or flower buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12,3,1,371,49075
'-9999','26817',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,501,Open flowers,2016,5,6,127,2457515,12,2016,5,6,127,2457515,15,1,0,408,50803
'-9999','26817',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,501,Open flowers,2016,5,6,127,2457515,12,2016,5,6,127,2457515,15,1,0,408,50803
'3','30555',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,501,Open flowers,2016,5,27,148,2457536,6,2016,5,27,148,2457536,2,1,0,423,53222
'-9999',"'29374,26817'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86287,5859*B Northern red oak,501,Open flowers,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12,3,1,371,49075
'-9999','26817',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86288,8197*A Northern red oak,501,Open flowers,2016,5,6,127,2457515,12,2016,5,6,127,2457515,15,1,0,408,50803
'-9999','26817',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,87760,5859*A Northern red oak,501,Open flowers,2016,5,6,127,2457515,12,2016,5,6,127,2457515,15,1,0,408,50803
'3','30555',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,502,Pollen release (flowers),2016,5,27,148,2457536,6,2016,5,27,148,2457536,2,1,0,423,53222
'-9999','29374',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86287,5859*B Northern red oak,502,Pollen release (flowers),2016,5,9,130,2457518,15,2016,5,9,130,2457518,12,1,0,414,51149
"'-9999,3'","'30982,31237,26817,31680,30617,31240'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,504,Recent fruit or seed drop,2016,8,30,243,2457631,93,2016,11,13,318,2457706,14,11,1,574,46656
"'-9999,3'","'30982,31240,31237,26817,31680,30617'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,504,Recent fruit or seed drop,2016,8,30,243,2457631,93,2016,11,6,311,2457699,1,11,1,574,46656
"'-9999,3'","'30982,31237,26817,31680,30617'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86287,5859*B Northern red oak,504,Recent fruit or seed drop,2016,8,30,243,2457631,93,2016,10,30,304,2457692,28,5,1,574,46656
"'-9999,3'","'31240,31237,26817,31680,30617,31978'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86288,8197*A Northern red oak,504,Recent fruit or seed drop,2016,9,20,264,2457652,114,2016,11,19,324,2457712,8,13,1,599,43200
"'3,-9999'","'31237,26817,31680,30617'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,87760,5859*A Northern red oak,504,Recent fruit or seed drop,2016,9,24,268,2457656,118,2016,10,30,304,2457692,8,4,1,604,42509
'3','31237',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,516,Fruits,2016,9,24,268,2457656,118,2016,9,24,268,2457656,11,1,0,604,42509
'3','31680',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,516,Fruits,2016,10,16,290,2457678,11,2016,10,23,297,2457685,6,2,0,687,38707
"'-9999,3'","'30617,31680,31240'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86285,16882*B Northern red oak,516,Fruits,2016,10,30,304,2457692,1,2016,11,13,318,2457706,14,3,1,780,36288
'-9999','31240',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,516,Fruits,2016,9,20,264,2457652,114,2016,9,20,264,2457652,15,1,0,599,43200
'3','31680',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86286,11253*A Northern red oak,516,Fruits,2016,11,6,311,2457699,7,2016,11,6,311,2457699,1,1,0,790,35251
"'-9999,3'","'31240,31237'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86288,8197*A Northern red oak,516,Fruits,2016,9,20,264,2457652,114,2016,9,24,268,2457656,11,2,1,599,43200
"'3,-9999'","'31680,31237,30617,31240'",20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,86288,8197*A Northern red oak,516,Fruits,2016,10,16,290,2457678,11,2016,11,6,311,2457699,13,3,1,687,38707
'-9999','30982',20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,Plantae,87760,5859*A Northern red oak,516,Fruits,2016,8,30,243,2457631,93,2016,8,30,243,2457631,36,1,0,574,46656
'3','30408',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92203,187-2006*B Sugar maple,371,Breaking leaf buds,2016,4,30,121,2457509,2,2016,4,30,121,2457509,1,1,0,379,49766
"'-9999,3'","'26490,29374,29240,28846,29192,19414,25556,28810,25865,26428'",21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92203,187-2006*B Sugar maple,371,Breaking leaf buds,2016,5,9,130,2457518,3,2016,5,18,139,2457527,2,7,1,414,51149
'3','30408',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92203,187-2006*B Sugar maple,371,Breaking leaf buds,2016,5,21,142,2457530,1,2016,5,21,142,2457530,2,1,0,420,52531
'3','30408',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92203,187-2006*B Sugar maple,371,Breaking leaf buds,2016,5,29,150,2457538,2,2016,5,29,150,2457538,2,1,0,423,53568
'-9999','29374',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,371,Breaking leaf buds,2016,4,14,105,2457493,1,2016,4,14,105,2457493,1,1,0,366,47347
'-9999','26490',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,371,Breaking leaf buds,2016,4,16,107,2457495,1,2016,4,16,107,2457495,1,1,0,366,47693
"'3,-9999'","'29483,29192,19414,29240,28810,29262,29369,25556,26428,25865,29374,26490,30408,28846'",21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,371,Breaking leaf buds,2016,4,18,109,2457497,1,2016,5,9,130,2457518,1,14,1,366,48038
'-9999','29192',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,371,Breaking leaf buds,2016,5,11,132,2457520,1,2016,5,11,132,2457520,1,1,0,414,51494
'3','30408',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,371,Breaking leaf buds,2016,5,29,150,2457538,2,2016,5,29,150,2457538,2,1,0,423,53568
'-9999','25556',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,371,Breaking leaf buds,2016,6,2,154,2457542,2,2016,6,2,154,2457542,1,1,0,455,53568
"'3,-9999'","'29483,29192'",21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,20645*A Sugar maple,371,Breaking leaf buds,2016,4,18,109,2457497,1,2016,4,19,110,2457498,2,2,1,366,48038
"'-9999,3'","'29374,29240,26490,30408,29192,28846'",21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,20645*A Sugar maple,371,Breaking leaf buds,2016,4,24,115,2457503,2,2016,5,2,123,2457511,4,6,1,371,49075
'-9999','26490',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,20645*A Sugar maple,371,Breaking leaf buds,2016,5,9,130,2457518,3,2016,5,9,130,2457518,1,1,0,414,51149
'3','29483',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,12565*C Sugar maple,371,Breaking leaf buds,2016,4,18,109,2457497,1,2016,4,18,109,2457497,1,1,0,366,48038
'-9999','29369',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,12565*C Sugar maple,371,Breaking leaf buds,2016,4,21,112,2457500,1,2016,4,21,112,2457500,1,1,0,367,48384
"'-9999,3'","'29374,29240,26490'",21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,12565*C Sugar maple,371,Breaking leaf buds,2016,4,24,115,2457503,2,2016,4,26,117,2457505,1,2,1,371,49075
"'-9999,3'","'26490,29369,30408,29192,28846,29240'",21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,12565*C Sugar maple,371,Breaking leaf buds,2016,4,30,121,2457509,3,2016,5,9,130,2457518,1,5,1,379,49766
"'-9999,3'","'29192,26490,29369,29240'",21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,12565*C Sugar maple,371,Breaking leaf buds,2016,5,11,132,2457520,1,2016,5,13,134,2457522,4,3,1,414,51494
'3','28810',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,390,Ripe fruits,2016,7,7,189,2457577,3,2016,7,7,189,2457577,1,1,0,509,53914
'3','29240',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,390,Ripe fruits,2016,8,12,225,2457613,5,2016,8,12,225,2457613,8,1,0,542,49766
'-9999','29369',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,390,Ripe fruits,2016,8,23,236,2457624,1,2016,8,23,236,2457624,3,1,0,574,48038
'-9999','29369',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,390,Ripe fruits,2016,9,10,254,2457642,2,2016,9,10,254,2457642,1,1,0,587,44928
"'3,-9999'","'31680,28846,28810,25556,29369,26817'",21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,390,Ripe fruits,2016,9,18,262,2457650,2,2016,10,19,293,2457681,3,11,1,590,43546
'3','28810',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,390,Ripe fruits,2016,10,23,297,2457685,1,2016,10,23,297,2457685,1,1,0,751,37325
'-9999','25556',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,390,Ripe fruits,2016,10,28,302,2457690,4,2016,10,28,302,2457690,2,1,0,778,36634
'-9999','25556',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,390,Ripe fruits,2016,11,4,309,2457697,5,2016,11,4,309,2457697,5,1,0,788,35597
"'3,-9999'","'28810,25556'",21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,390,Ripe fruits,2016,11,10,315,2457703,1,2016,11,11,316,2457704,2,2,1,790,34906
'-9999','25556',21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,22834*B Sugar maple,390,Ripe fruits,2016,11,18,323,2457711,5,2016,11,18,323,2457711,7,1,0,819,33869
