ObservedBy_Person_ID,Partner_Group,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY
"'47328,47011'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135343,"14585*B, Tree 1",483,Leaves,2019,5,11,131,2458615,35,2019,11,3,307,2458791,-9999,3,177,1,0
"'26398,37829,47328'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,"22798*A, Tree 0",483,Leaves,2019,3,24,83,2458567,-9999,2019,7,10,191,2458675,59,6,109,1,1
'37934',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,"22798*A, Tree 0",483,Leaves,2019,9,8,251,2458735,1,2019,9,8,251,2458735,27,1,1,0,1
"'47328,47011'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,"22798*A, Tree 0",483,Leaves,2019,10,28,301,2458785,23,2019,11,3,307,2458791,-9999,2,7,1,1
'47328',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",498,Colored leaves,2019,9,17,260,2458744,5,2019,9,17,260,2458744,1,1,1,0,1
"'30145,19414,47328,37829,47011'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",498,Colored leaves,2019,9,29,272,2458756,11,2019,11,27,331,2458815,-9999,13,60,1,1
'47011',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86275,"14585*C, Tree 3",498,Colored leaves,2019,11,3,307,2458791,83,2019,11,3,307,2458791,-9999,1,1,0,0
'30145',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,"14585*G, Tree 4",498,Colored leaves,2019,9,29,272,2458756,11,2019,9,29,272,2458756,7,1,1,0,1
"'30145,47328,47011'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,"14585*G, Tree 4",498,Colored leaves,2019,10,12,285,2458769,6,2019,11,7,311,2458795,2,6,27,1,1
'47328',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,"14585*G, Tree 4",498,Colored leaves,2019,11,11,315,2458799,2,2019,11,27,331,2458815,-9999,2,17,0,1
'47011',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135343,"14585*B, Tree 1",498,Colored leaves,2019,11,3,307,2458791,122,2019,11,3,307,2458791,-9999,1,1,0,0
'26398',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,"22798*A, Tree 0",498,Colored leaves,2019,3,24,83,2458567,-9999,2019,3,24,83,2458567,32,1,1,0,1
"'47328,47011'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,"22798*A, Tree 0",498,Colored leaves,2019,10,28,301,2458785,23,2019,11,3,307,2458791,-9999,2,7,1,1
"'30145,19414,43735,37829,47328'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",500,Flowers or flower buds,2019,4,19,109,2458593,2,2019,5,8,128,2458612,10,6,20,1,0
"'30145,47328,43735'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,"14585*G, Tree 4",500,Flowers or flower buds,2019,5,1,121,2458605,6,2019,5,11,131,2458615,8,3,11,1,0
'47328',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135343,"14585*B, Tree 1",500,Flowers or flower buds,2019,5,11,131,2458615,35,2019,5,11,131,2458615,54,1,1,0,0
"'26398,37829'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,"22798*A, Tree 0",500,Flowers or flower buds,2019,3,24,83,2458567,-9999,2019,4,25,115,2458599,20,2,33,1,1
'37829',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,"22798*A, Tree 0",500,Flowers or flower buds,2019,5,25,145,2458629,10,2019,5,25,145,2458629,2,1,1,0,1
'19414',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",501,Open flowers,2019,4,21,111,2458595,2,2019,4,21,111,2458595,4,1,1,0,1
"'43735,30145,37829,19414,47328'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",501,Open flowers,2019,4,29,119,2458603,4,2019,5,8,128,2458612,10,3,10,1,1
'47328',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,"14585*G, Tree 4",501,Open flowers,2019,5,8,128,2458612,13,2019,5,8,128,2458612,3,1,1,0,0
"'26398,37829'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,"22798*A, Tree 0",501,Open flowers,2019,3,24,83,2458567,-9999,2019,4,25,115,2458599,20,2,33,1,0
'47328',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",504,Recent fruit or seed drop,2019,9,7,250,2458734,6,2019,9,7,250,2458734,1,1,1,0,1
"'30145,19414'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",504,Recent fruit or seed drop,2019,9,29,272,2458756,11,2019,10,5,278,2458762,1,2,7,1,1
"'30145,37829,47328'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",504,Recent fruit or seed drop,2019,10,12,285,2458769,6,2019,10,24,297,2458781,4,3,13,1,1
'37829',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",504,Recent fruit or seed drop,2019,11,1,305,2458789,4,2019,11,1,305,2458789,2,1,1,0,1
'47328',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",504,Recent fruit or seed drop,2019,11,11,315,2458799,4,2019,11,11,315,2458799,16,1,1,0,1
'26398',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,"22798*A, Tree 0",504,Recent fruit or seed drop,2019,3,24,83,2458567,-9999,2019,3,24,83,2458567,32,1,1,0,0
'30145',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",516,Fruits,2019,5,8,128,2458612,7,2019,5,8,128,2458612,7,1,1,0,1
"'47328,30145'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",516,Fruits,2019,5,18,138,2458622,3,2019,5,19,139,2458623,5,2,2,1,1
"'19414,30145,47328,37829'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",516,Fruits,2019,5,25,145,2458629,1,2019,6,19,170,2458654,3,9,26,1,1
"'30145,47328,37829,19414,43735,37934'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",516,Fruits,2019,6,23,174,2458658,1,2019,10,5,278,2458762,1,25,105,1,1
'30145',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",516,Fruits,2019,10,12,285,2458769,6,2019,10,12,285,2458769,11,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",516,Fruits,2019,10,24,297,2458781,1,2019,10,24,297,2458781,4,1,1,0,1
'47328',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,"14585*D, Tree 2",516,Fruits,2019,11,11,315,2458799,4,2019,11,11,315,2458799,-9999,1,1,0,1
'47328',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,"14585*G, Tree 4",516,Fruits,2019,5,18,138,2458622,7,2019,5,18,138,2458622,1,1,1,0,1
"'47328,30145'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,"14585*G, Tree 4",516,Fruits,2019,6,3,154,2458638,3,2019,6,14,165,2458649,8,4,12,1,1
'30145',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,"14585*G, Tree 4",516,Fruits,2019,6,23,174,2458658,1,2019,6,23,174,2458658,9,1,1,0,1
"'47328,30145'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,"14585*G, Tree 4",516,Fruits,2019,7,4,185,2458669,2,2019,7,27,208,2458692,1,3,24,1,1
'47328',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,"14585*G, Tree 4",516,Fruits,2019,8,11,223,2458707,14,2019,8,24,236,2458720,8,5,14,0,1
'47328',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135343,"14585*B, Tree 1",516,Fruits,2019,5,11,131,2458615,35,2019,5,11,131,2458615,54,1,1,0,0
'26398',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,"22798*A, Tree 0",516,Fruits,2019,3,24,83,2458567,-9999,2019,3,24,83,2458567,32,1,1,0,1
'47328',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,"22798*A, Tree 0",516,Fruits,2019,7,10,191,2458675,44,2019,7,10,191,2458675,59,1,1,0,1
'37934',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,135911,"22798*A, Tree 0",516,Fruits,2019,9,8,251,2458735,1,2019,9,8,251,2458735,27,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",371,Breaking leaf buds,2019,4,6,96,2458580,4,2019,4,6,96,2458580,1,1,1,0,1
'28846',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",371,Breaking leaf buds,2019,4,18,108,2458592,2,2019,4,18,108,2458592,1,1,1,0,1
"'28846,43735,30145,34731'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",371,Breaking leaf buds,2019,4,21,111,2458595,2,2019,5,11,131,2458615,1,7,21,1,1
"'43735,30145'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",371,Breaking leaf buds,2019,5,16,136,2458620,4,2019,5,19,139,2458623,12,2,4,1,1
'34731',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,"20098*A, Tree 8",371,Breaking leaf buds,2019,4,6,96,2458580,2,2019,4,6,96,2458580,1,1,1,0,1
"'28846,43735,30145,34731'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,"20098*A, Tree 8",371,Breaking leaf buds,2019,4,18,108,2458592,2,2019,5,8,128,2458612,3,10,21,1,1
"'32999,30145'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,"20098*A, Tree 8",371,Breaking leaf buds,2019,5,18,138,2458622,2,2019,5,19,139,2458623,1,2,2,1,1
'34731',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,"6990*A, Tree 7",371,Breaking leaf buds,2019,4,6,96,2458580,2,2019,4,6,96,2458580,1,1,1,0,1
"'28846,30145,43735,34731'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,"6990*A, Tree 7",371,Breaking leaf buds,2019,4,18,108,2458592,2,2019,5,4,124,2458608,4,8,17,1,1
'43735',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,"6990*A, Tree 7",371,Breaking leaf buds,2019,5,11,131,2458615,3,2019,5,11,131,2458615,1,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,"6990*A, Tree 7",371,Breaking leaf buds,2019,5,19,139,2458623,7,2019,5,19,139,2458623,12,1,1,0,1
"'34731,43735,41457'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,"2019*S, Tree 9",371,Breaking leaf buds,2019,4,6,96,2458580,2,2019,4,7,97,2458581,3,2,2,1,1
"'28846,43735,30145,34731'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,"2019*S, Tree 9",371,Breaking leaf buds,2019,4,18,108,2458592,2,2019,5,8,128,2458612,3,10,21,1,1
"'32999,30145'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,"2019*S, Tree 9",371,Breaking leaf buds,2019,5,18,138,2458622,2,2019,5,19,139,2458623,1,2,2,1,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,"2019*S, Tree 9",371,Breaking leaf buds,2019,5,31,151,2458635,6,2019,5,31,151,2458635,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,"2019*S, Tree 9",371,Breaking leaf buds,2019,6,11,162,2458646,2,2019,6,11,162,2458646,11,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,"2019*R, Tree 10",371,Breaking leaf buds,2019,4,1,91,2458575,2,2019,4,1,91,2458575,1,1,1,0,1
"'34731,43735,41457'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,"2019*R, Tree 10",371,Breaking leaf buds,2019,4,6,96,2458580,2,2019,4,7,97,2458581,3,2,2,1,1
"'28846,43735,30145,19414,37829,34731'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,"2019*R, Tree 10",371,Breaking leaf buds,2019,4,18,108,2458592,1,2019,5,8,128,2458612,3,9,21,1,1
'47328',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,"2019*R, Tree 10",371,Breaking leaf buds,2019,5,15,135,2458619,3,2019,5,15,135,2458619,1,1,1,0,1
"'32999,30145'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,"2019*R, Tree 10",371,Breaking leaf buds,2019,5,18,138,2458622,2,2019,5,19,139,2458623,1,2,2,1,1
'34731',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",390,Ripe fruits,2019,6,9,160,2458644,5,2019,6,9,160,2458644,2,1,1,0,1
'43735',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",390,Ripe fruits,2019,9,5,248,2458732,2,2019,9,5,248,2458732,1,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",390,Ripe fruits,2019,9,8,251,2458735,2,2019,9,8,251,2458735,2,1,1,0,1
"'43735,30145'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",390,Ripe fruits,2019,9,21,264,2458748,1,2019,9,29,272,2458756,1,2,9,1,1
'28846',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",390,Ripe fruits,2019,10,20,293,2458777,6,2019,10,20,293,2458777,2,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,"20098*A, Tree 8",390,Ripe fruits,2019,6,9,160,2458644,5,2019,6,9,160,2458644,2,1,1,0,1
'41462',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,"20098*A, Tree 8",390,Ripe fruits,2019,8,25,237,2458721,1,2019,8,25,237,2458721,1,1,1,0,1
'43735',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,"20098*A, Tree 8",390,Ripe fruits,2019,9,5,248,2458732,2,2019,9,5,248,2458732,1,1,1,0,1
'43735',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,"20098*A, Tree 8",390,Ripe fruits,2019,9,21,264,2458748,1,2019,9,21,264,2458748,8,1,1,0,1
'28846',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,"20098*A, Tree 8",390,Ripe fruits,2019,10,20,293,2458777,6,2019,10,20,293,2458777,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86263,"20098*A, Tree 8",390,Ripe fruits,2019,10,24,297,2458781,2,2019,10,24,297,2458781,8,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86264,"6990*A, Tree 7",390,Ripe fruits,2019,6,9,160,2458644,5,2019,6,9,160,2458644,2,1,1,0,0
'34731',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,"2019*S, Tree 9",390,Ripe fruits,2019,6,9,160,2458644,5,2019,6,9,160,2458644,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86265,"2019*S, Tree 9",390,Ripe fruits,2019,10,24,297,2458781,2,2019,10,24,297,2458781,8,1,1,0,1
'34731',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,"2019*R, Tree 10",390,Ripe fruits,2019,6,9,160,2458644,5,2019,6,9,160,2458644,2,1,1,0,1
'41462',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86266,"2019*R, Tree 10",390,Ripe fruits,2019,8,25,237,2458721,1,2019,8,25,237,2458721,1,1,1,0,1
"'43735,30145,34731'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",467,Increasing leaf size,2019,4,25,115,2458599,4,2019,4,27,117,2458601,4,2,3,1,1
"'43735,28846,30145'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",467,Increasing leaf size,2019,5,4,124,2458608,3,2019,5,31,151,2458635,4,7,28,1,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",467,Increasing leaf size,2019,6,11,162,2458646,2,2019,6,11,162,2458646,5,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",467,Increasing leaf size,2019,6,23,174,2458658,7,2019,6,23,174,2458658,4,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",467,Increasing leaf size,2019,7,2,183,2458667,5,2019,7,2,183,2458667,4,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",467,Increasing leaf size,2019,7,16,197,2458681,10,2019,7,16,197,2458681,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",467,Increasing leaf size,2019,7,27,208,2458692,5,2019,7,27,208,2458692,5,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",467,Increasing leaf size,2019,8,10,222,2458706,9,2019,8,10,222,2458706,9,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",467,Increasing leaf size,2019,8,24,236,2458720,5,2019,8,24,236,2458720,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",467,Increasing leaf size,2019,9,1,244,2458728,5,2019,9,1,244,2458728,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",467,Increasing leaf size,2019,9,8,251,2458735,2,2019,9,8,251,2458735,2,1,1,0,1
'30145',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,Plantae,86262,"20095*A, Tree 6",467,Increasing leaf size,2019,9,18,261,2458745,1,2019,9,18,261,2458745,2,1,1,0,1
