ObservedBy_Person_ID,Partner_Group,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY
"'25556,31858,28846'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",504,Recent fruit or seed drop,2018,11,9,313,2458432,4,2018,12,23,357,2458476,-9999,10,45,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2018,5,5,125,2458244,1,2018,5,5,125,2458244,1,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2018,5,10,130,2458249,3,2018,5,10,130,2458249,1,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2018,5,13,133,2458252,2,2018,5,13,133,2458252,3,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2018,5,18,138,2458257,2,2018,5,18,138,2458257,1,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2018,5,20,140,2458259,1,2018,5,20,140,2458259,2,1,1,0,1
"'41879,25556,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2018,5,24,144,2458263,2,2018,5,27,147,2458266,1,2,4,1,1
"'25556,31858,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2018,5,31,151,2458270,3,2018,6,5,156,2458275,2,3,6,1,1
"'29483,25556,31858,31240,25505,37501,41678,43399,43477,41036'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2018,6,8,159,2458278,1,2018,9,30,273,2458392,1,41,115,1,1
'43399',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2018,10,4,277,2458396,3,2018,10,4,277,2458396,1,1,1,0,1
"'25556,31858,31240,43399,43477'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2018,10,6,279,2458398,1,2018,10,14,287,2458406,1,6,9,1,1
"'25556,43399,31858,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2018,10,20,293,2458412,5,2018,11,4,308,2458427,1,6,16,1,1
"'25556,31240,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2018,11,9,313,2458432,4,2018,11,11,315,2458434,1,2,3,1,1
"'25556,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",516,Fruits,2018,11,16,320,2458439,4,2018,12,23,357,2458476,-9999,8,38,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2018,5,5,125,2458244,2,2018,5,5,125,2458244,1,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2018,5,13,133,2458252,2,2018,5,13,133,2458252,3,1,1,0,1
"'31858,41879'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2018,5,20,140,2458259,1,2018,5,27,147,2458266,1,3,8,1,1
"'31858,31240,25505,29483,37501,41678'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2018,6,3,154,2458273,6,2018,9,16,259,2458378,4,25,106,1,1
"'31240,31858,43399'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2018,9,21,264,2458383,1,2018,9,30,273,2458392,1,5,10,1,1
"'43399,31858,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2018,10,4,277,2458396,3,2018,10,14,287,2458406,1,5,11,1,1
"'43399,31858,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2018,10,20,293,2458412,5,2018,11,4,308,2458427,1,5,16,1,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2018,11,11,315,2458434,2,2018,11,11,315,2458434,1,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",516,Fruits,2018,11,18,322,2458441,6,2018,12,2,336,2458455,-9999,3,15,0,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",516,Fruits,2018,5,5,125,2458244,2,2018,5,5,125,2458244,1,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",516,Fruits,2018,5,13,133,2458252,2,2018,5,13,133,2458252,3,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",516,Fruits,2018,5,20,140,2458259,1,2018,5,20,140,2458259,2,1,1,0,1
"'41879,31858,39657,40941,31240,25505,29483,37501,41678,43399,41036'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",516,Fruits,2018,5,24,144,2458263,2,2018,9,30,273,2458392,1,34,130,1,1
"'43399,26490,31858,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",516,Fruits,2018,10,4,277,2458396,3,2018,10,14,287,2458406,1,6,11,1,1
"'43399,31858,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",516,Fruits,2018,10,20,293,2458412,5,2018,11,4,308,2458427,1,5,16,1,1
"'31240,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",516,Fruits,2018,11,9,313,2458432,4,2018,11,11,315,2458434,1,2,3,1,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",516,Fruits,2018,11,18,322,2458441,6,2018,12,2,336,2458455,-9999,3,15,0,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2018,5,5,125,2458244,2,2018,5,5,125,2458244,1,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2018,5,13,133,2458252,2,2018,5,13,133,2458252,3,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2018,5,20,140,2458259,1,2018,5,20,140,2458259,2,1,1,0,1
"'41879,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2018,5,24,144,2458263,2,2018,5,27,147,2458266,1,2,4,1,1
"'31858,31240,25505,29483,37501,41678'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2018,6,3,154,2458273,6,2018,9,9,252,2458371,4,24,99,1,1
"'31858,43399,31240,41036'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2018,9,16,259,2458378,3,2018,9,30,273,2458392,1,8,15,1,1
'43399',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2018,10,4,277,2458396,3,2018,10,4,277,2458396,1,1,1,0,1
"'31858,31240,43399'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2018,10,7,280,2458399,2,2018,10,14,287,2458406,1,4,8,1,1
"'43399,31858,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2018,10,20,293,2458412,5,2018,11,4,308,2458427,1,5,16,1,1
"'31240,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2018,11,9,313,2458432,4,2018,11,11,315,2458434,1,2,3,1,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",516,Fruits,2018,11,18,322,2458441,6,2018,12,2,336,2458455,-9999,3,15,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2018,5,10,130,2458249,3,2018,5,10,130,2458249,1,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2018,5,13,133,2458252,2,2018,5,13,133,2458252,3,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2018,5,18,138,2458257,2,2018,5,18,138,2458257,1,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2018,5,20,140,2458259,1,2018,5,20,140,2458259,2,1,1,0,1
"'41879,25556,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2018,5,24,144,2458263,2,2018,5,27,147,2458266,1,2,4,1,1
"'25556,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2018,5,31,151,2458270,3,2018,6,3,154,2458273,2,2,4,1,1
"'25556,29483,31858,25505,37501,43399'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2018,6,8,159,2458278,1,2018,9,30,273,2458392,1,32,115,1,1
"'43399,26490,25556,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2018,10,4,277,2458396,3,2018,10,14,287,2458406,1,7,11,1,1
"'25556,43399,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2018,10,20,293,2458412,5,2018,11,4,308,2458427,1,5,16,1,1
"'25556,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2018,11,9,313,2458432,4,2018,11,11,315,2458434,1,2,3,1,1
"'25556,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",516,Fruits,2018,11,16,320,2458439,4,2018,12,23,357,2458476,-9999,8,38,1,1
'40992',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",371,Breaking leaf buds,2018,4,28,118,2458237,2,2018,4,28,118,2458237,1,1,1,0,1
"'28846,41275,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",371,Breaking leaf buds,2018,5,2,122,2458241,3,2018,5,3,123,2458242,1,2,2,1,1
"'31240,31858,41879,40992,25505,40941,34557,28846,35997,30821'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",371,Breaking leaf buds,2018,5,5,125,2458244,1,2018,5,19,139,2458258,1,9,15,1,1
'41879',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",371,Breaking leaf buds,2018,5,24,144,2458263,4,2018,5,24,144,2458263,3,1,1,0,1
'40941',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,"1199*D, Tree 5",371,Breaking leaf buds,2018,5,28,148,2458267,1,2018,5,28,148,2458267,6,1,1,0,1
"'40941,30821,28846,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,4,24,114,2458233,2,2018,4,26,116,2458235,1,2,3,1,1
"'31858,40992,25505,28846,40675,25556,34731,41275,41879,30821,31240,40941'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,4,28,118,2458237,1,2018,5,11,131,2458250,2,9,14,1,1
"'25505,40941,25556,30821,41879'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,5,14,134,2458253,1,2018,5,19,139,2458258,1,3,6,1,1
"'25505,41879,25556,37870'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,5,22,142,2458261,2,2018,5,25,145,2458264,2,3,4,1,1
"'40941,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,5,28,148,2458267,1,2018,5,31,151,2458270,3,2,4,1,1
"'31240,25505,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,6,5,156,2458275,2,2018,6,8,159,2458278,2,2,4,1,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,6,15,166,2458285,1,2018,6,15,166,2458285,2,1,1,0,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,6,19,170,2458289,2,2018,6,19,170,2458289,5,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,6,27,178,2458297,3,2018,6,27,178,2458297,4,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,7,4,185,2458304,3,2018,7,4,185,2458304,4,1,1,0,1
"'25556,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,7,11,192,2458311,2,2018,7,14,195,2458314,2,2,4,1,1
"'31240,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,7,22,203,2458322,1,2018,7,27,208,2458327,2,2,6,1,1
"'25556,40754'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,8,2,214,2458333,4,2018,8,4,216,2458335,1,2,3,1,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,8,19,231,2458350,6,2018,8,19,231,2458350,1,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,8,24,236,2458355,3,2018,8,24,236,2458355,7,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,9,14,257,2458376,5,2018,9,14,257,2458376,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,9,21,264,2458383,5,2018,9,21,264,2458383,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,"1251-79*A, Tree 3",371,Breaking leaf buds,2018,10,12,285,2458404,2,2018,10,12,285,2458404,2,1,1,0,1
'40941',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2018,4,24,114,2458233,2,2018,4,24,114,2458233,2,1,1,0,1
"'40992,28846,40675,31858,25556,34731,19414,41879,25505,30821,34557,31240,40941'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2018,4,28,118,2458237,1,2018,5,11,131,2458250,2,10,14,1,1
"'25505,25556,40941,41879'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2018,5,14,134,2458253,1,2018,5,19,139,2458258,1,3,6,1,1
"'25505,41879'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2018,5,22,142,2458261,2,2018,5,24,144,2458263,3,2,3,1,1
"'19414,40941,34956,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2018,5,28,148,2458267,1,2018,5,31,151,2458270,1,3,4,1,1
"'31240,25505,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2018,6,5,156,2458275,2,2018,6,8,159,2458278,2,4,4,1,1
'19414',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2018,6,12,163,2458282,1,2018,6,12,163,2458282,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2018,6,15,166,2458285,1,2018,6,15,166,2458285,2,1,1,0,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2018,6,19,170,2458289,2,2018,6,19,170,2458289,5,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2018,6,27,178,2458297,3,2018,6,27,178,2458297,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2018,7,4,185,2458304,3,2018,7,4,185,2458304,4,1,1,0,1
"'25556,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2018,7,11,192,2458311,2,2018,7,14,195,2458314,2,2,4,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,"1251-79*B, Tree 2",371,Breaking leaf buds,2018,7,22,203,2458322,1,2018,7,22,203,2458322,5,1,1,0,1
'30821',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",371,Breaking leaf buds,2018,4,22,112,2458231,1,2018,4,22,112,2458231,2,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,"1199*J, Tree 1",371,Breaking leaf buds,2018,4,28,118,2458237,2,2018,4,28,118,2458237,1,1,1,0,1
