ObservedBy_Person_ID,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Daylength
"'19414,29105,28810,26428,25865,25556,25505,26490,29374,26817,29483,30408,29192'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,371,Leaves,Budburst,2016,4,20,111,2457499,1,2016,5,26,147,2457535,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30408,25505,28810'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,371,Leaves,Budburst,2016,5,29,150,2457538,1,2016,6,2,154,2457542,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,371,Leaves,Budburst,2016,6,13,165,2457553,5,2016,6,13,165,2457553,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,25505,25556'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,371,Leaves,Budburst,2016,6,19,171,2457559,3,2016,7,4,186,2457574,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,25556,19414,25505,26490'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,371,Leaves,Budburst,2016,7,7,189,2457577,2,2016,7,28,210,2457598,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,371,Leaves,Budburst,2016,8,20,233,2457621,4,2016,8,20,233,2457621,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'26490,28810,25556'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,371,Leaves,Budburst,2016,8,28,241,2457629,6,2016,9,2,246,2457634,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,371,Leaves,Budburst,2016,9,8,252,2457640,3,2016,9,8,252,2457640,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,371,Leaves,Budburst,2016,9,24,268,2457656,4,2016,9,24,268,2457656,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,371,Leaves,Budburst,2016,10,7,281,2457669,2,2016,10,7,281,2457669,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,371,Leaves,Budburst,2016,10,14,288,2457676,4,2016,10,14,288,2457676,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26490,29374,26817,29483,30408,29192'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,1199*J River birch,371,Leaves,Budburst,2016,4,23,114,2457502,4,2016,5,17,138,2457526,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29192',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,1199*J River birch,371,Leaves,Budburst,2016,5,26,147,2457535,5,2016,5,26,147,2457535,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,30552'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,1199*J River birch,371,Leaves,Budburst,2016,5,30,151,2457539,1,2016,6,7,159,2457547,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26490'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,1199*J River birch,371,Leaves,Budburst,2016,6,13,165,2457553,5,2016,7,12,194,2457582,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29483',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,371,Leaves,Budburst,2016,4,13,104,2457492,2,2016,4,13,104,2457492,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29110,26428,25505,29483,26490,29374,26817,29105,28810,30408,29192'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,371,Leaves,Budburst,2016,4,21,112,2457500,1,2016,5,17,138,2457526,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30555,25505,29192,30552,30408'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,371,Leaves,Budburst,2016,5,23,144,2457532,2,2016,6,2,154,2457542,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,371,Leaves,Budburst,2016,6,13,165,2457553,5,2016,6,13,165,2457553,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,25505'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,371,Leaves,Budburst,2016,6,19,171,2457559,4,2016,6,30,182,2457570,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26490'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,371,Leaves,Budburst,2016,7,12,194,2457582,8,2016,7,21,203,2457591,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'26490,28810,30821'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,371,Leaves,Budburst,2016,8,28,241,2457629,6,2016,9,2,246,2457634,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30821',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,371,Leaves,Budburst,2016,10,2,276,2457664,5,2016,10,2,276,2457664,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,1199*D River birch,390,Fruits,Ripe fruits,2016,6,13,165,2457553,5,2016,6,13,165,2457553,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,390,Fruits,Ripe fruits,2016,6,9,161,2457549,1,2016,6,9,161,2457549,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26428,25556,28810'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,390,Fruits,Ripe fruits,2016,6,13,165,2457553,3,2016,6,19,171,2457559,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,390,Fruits,Ripe fruits,2016,6,23,175,2457563,2,2016,6,23,175,2457563,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25556,25865,28810,25505'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,390,Fruits,Ripe fruits,2016,6,9,161,2457549,1,2016,6,19,171,2457559,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,390,Fruits,Ripe fruits,2016,6,23,175,2457563,2,2016,6,23,175,2457563,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'26490',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,1199*J River birch,390,Fruits,Ripe fruits,2016,5,28,149,2457537,2,2016,5,28,149,2457537,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,1199*J River birch,390,Fruits,Ripe fruits,2016,6,13,165,2457553,5,2016,6,13,165,2457553,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29105',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,390,Fruits,Ripe fruits,2016,4,20,111,2457499,1,2016,4,20,111,2457499,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26428,28810'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,390,Fruits,Ripe fruits,2016,6,13,165,2457553,3,2016,6,19,171,2457559,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,29192,26817,28810,26490,26428,30408,30555'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,1199*D River birch,467,Leaves,Increasing leaf size,2016,5,11,132,2457520,2,2016,5,23,144,2457532,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'30408,25505,30552,26428,29483'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,1199*D River birch,467,Leaves,Increasing leaf size,2016,5,29,150,2457538,3,2016,6,13,165,2457553,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,28810,26490'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,1199*D River birch,467,Leaves,Increasing leaf size,2016,6,21,173,2457561,6,2016,8,9,222,2457610,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,1199*D River birch,467,Leaves,Increasing leaf size,2016,8,16,229,2457617,3,2016,8,22,235,2457623,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,1199*D River birch,467,Leaves,Increasing leaf size,2016,9,5,249,2457637,8,2016,9,27,271,2457659,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'29483',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,4,28,119,2457507,3,2016,4,28,119,2457507,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,5,6,127,2457515,3,2016,5,6,127,2457515,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26490,29192,26817,25556,28810,26428,30408,30552,29483'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,5,9,130,2457518,1,2016,6,8,160,2457548,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,6,13,165,2457553,4,2016,6,13,165,2457553,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,6,21,173,2457561,5,2016,6,21,173,2457561,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,6,27,179,2457567,4,2016,6,27,179,2457567,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,7,4,186,2457574,4,2016,7,4,186,2457574,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,7,12,194,2457582,4,2016,7,12,194,2457582,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26490'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,7,18,200,2457588,4,2016,7,25,207,2457595,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,8,9,222,2457610,2,2016,8,9,222,2457610,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,8,16,229,2457617,3,2016,8,16,229,2457617,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26490'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,8,22,235,2457623,2,2016,8,28,241,2457629,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,9,5,249,2457637,3,2016,9,5,249,2457637,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,9,12,256,2457644,4,2016,9,12,256,2457644,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,9,20,264,2457652,4,2016,9,20,264,2457652,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,467,Leaves,Increasing leaf size,2016,9,27,271,2457659,2,2016,9,27,271,2457659,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'19414',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,467,Leaves,Increasing leaf size,2016,5,4,125,2457513,1,2016,5,4,125,2457513,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26490,29192,26817,25556,28810,25865,26428,30552,30408,29483'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,467,Leaves,Increasing leaf size,2016,5,9,130,2457518,3,2016,6,21,173,2457561,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,467,Leaves,Increasing leaf size,2016,6,27,179,2457567,4,2016,6,27,179,2457567,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26490,25865'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,467,Leaves,Increasing leaf size,2016,7,4,186,2457574,4,2016,7,5,187,2457575,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,467,Leaves,Increasing leaf size,2016,7,12,194,2457582,1,2016,7,12,194,2457582,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26490'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,467,Leaves,Increasing leaf size,2016,7,18,200,2457588,4,2016,7,25,207,2457595,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,467,Leaves,Increasing leaf size,2016,8,9,222,2457610,2,2016,8,9,222,2457610,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,467,Leaves,Increasing leaf size,2016,8,16,229,2457617,3,2016,8,16,229,2457617,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26490'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,467,Leaves,Increasing leaf size,2016,8,22,235,2457623,2,2016,8,28,241,2457629,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,467,Leaves,Increasing leaf size,2016,9,5,249,2457637,3,2016,9,5,249,2457637,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,467,Leaves,Increasing leaf size,2016,9,12,256,2457644,4,2016,9,12,256,2457644,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,467,Leaves,Increasing leaf size,2016,9,20,264,2457652,4,2016,9,20,264,2457652,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,467,Leaves,Increasing leaf size,2016,9,27,271,2457659,2,2016,9,27,271,2457659,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26490,29192,30408,30552,29483'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,1199*J River birch,467,Leaves,Increasing leaf size,2016,5,9,130,2457518,3,2016,9,20,264,2457652,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,1199*J River birch,467,Leaves,Increasing leaf size,2016,9,27,271,2457659,2,2016,9,27,271,2457659,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26490,29192,26817,28810,26428,30408,30555,30552'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,467,Leaves,Increasing leaf size,2016,5,9,130,2457518,1,2016,6,2,154,2457542,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'29483,28810,25505'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,467,Leaves,Increasing leaf size,2016,6,8,160,2457548,1,2016,6,13,165,2457553,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,28810'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,467,Leaves,Increasing leaf size,2016,6,21,173,2457561,6,2016,7,4,186,2457574,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,467,Leaves,Increasing leaf size,2016,7,12,194,2457582,5,2016,7,18,200,2457588,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,467,Leaves,Increasing leaf size,2016,7,25,207,2457595,4,2016,7,25,207,2457595,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25505',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,467,Leaves,Increasing leaf size,2016,8,9,222,2457610,10,2016,8,9,222,2457610,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25505,26490,28810'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,1251-79*E River birch,467,Leaves,Increasing leaf size,2016,8,16,229,2457617,3,2016,9,27,271,2457659,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'30821',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,1199*D River birch,471,Leaves,Falling leaves,2016,9,2,246,2457634,5,2016,9,2,246,2457634,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,31240,26817'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,1199*D River birch,471,Leaves,Falling leaves,2016,10,7,281,2457669,2,2016,10,25,299,2457687,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'31240,25505,19414'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,1199*D River birch,471,Leaves,Falling leaves,2016,11,1,306,2457694,1,2016,11,19,324,2457712,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,471,Leaves,Falling leaves,2016,7,14,196,2457584,2,2016,7,14,196,2457584,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,471,Leaves,Falling leaves,2016,7,28,210,2457598,3,2016,7,28,210,2457598,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,471,Leaves,Falling leaves,2016,8,7,220,2457608,8,2016,8,7,220,2457608,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,471,Leaves,Falling leaves,2016,8,20,233,2457621,4,2016,8,20,233,2457621,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,471,Leaves,Falling leaves,2016,9,2,246,2457634,5,2016,9,2,246,2457634,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,471,Leaves,Falling leaves,2016,9,8,252,2457640,3,2016,9,8,252,2457640,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25556,31240,25505'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,471,Leaves,Falling leaves,2016,9,16,260,2457648,4,2016,9,24,268,2457656,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'28810,25556,31240,26817,31680'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,471,Leaves,Falling leaves,2016,10,7,281,2457669,2,2016,10,28,302,2457690,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'31240,25556,25505,19414'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,1251-79*A River birch,471,Leaves,Falling leaves,2016,11,1,306,2457694,1,2016,11,20,325,2457713,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,471,Leaves,Falling leaves,2016,7,28,210,2457598,3,2016,7,28,210,2457598,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,471,Leaves,Falling leaves,2016,8,7,220,2457608,8,2016,8,7,220,2457608,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'26490,28810,25556'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,471,Leaves,Falling leaves,2016,8,28,241,2457629,6,2016,9,2,246,2457634,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
'25556',20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,471,Leaves,Falling leaves,2016,9,8,252,2457640,3,2016,9,8,252,2457640,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"'25556,31240,25505'",20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,1251-79*B River birch,471,Leaves,Falling leaves,2016,9,16,260,2457648,4,2016,9,24,268,2457656,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
