Partner_Group,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,ITIS_Number,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,371,Breaking leaf buds,2016,5,9,130,2457518,3,2016,5,9,130,2457518,1
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,371,Breaking leaf buds,2016,4,8,99,2457487,2,2016,4,8,99,2457487,1
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,371,Breaking leaf buds,2016,4,19,110,2457498,2,2016,4,27,118,2457506,1
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,371,Breaking leaf buds,2016,4,30,121,2457509,2,2016,4,30,121,2457509,1
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,371,Breaking leaf buds,2016,5,2,123,2457511,1,2016,5,2,123,2457511,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,371,Breaking leaf buds,2016,5,9,130,2457518,3,2016,5,9,130,2457518,1
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85751,12651*C Yellow buckeye,467,Increasing leaf size,2016,4,17,108,2457496,2,2016,4,19,110,2457498,1
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85751,12651*C Yellow buckeye,467,Increasing leaf size,2016,4,22,113,2457501,2,2016,5,13,134,2457522,7
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85751,12651*C Yellow buckeye,467,Increasing leaf size,2016,5,27,148,2457536,7,2016,5,27,148,2457536,4
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85751,12651*C Yellow buckeye,467,Increasing leaf size,2016,6,4,156,2457544,4,2016,6,4,156,2457544,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85755,12651*D Yellow buckeye,467,Increasing leaf size,2016,4,21,112,2457500,1,2016,5,13,134,2457522,4
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85755,12651*D Yellow buckeye,467,Increasing leaf size,2016,5,21,142,2457530,1,2016,5,29,150,2457538,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85755,12651*D Yellow buckeye,467,Increasing leaf size,2016,6,4,156,2457544,2,2016,6,4,156,2457544,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85755,12651*D Yellow buckeye,467,Increasing leaf size,2016,6,20,172,2457560,5,2016,6,20,172,2457560,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,467,Increasing leaf size,2016,4,19,110,2457498,2,2016,4,19,110,2457498,1
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,467,Increasing leaf size,2016,4,21,112,2457500,1,2016,5,13,134,2457522,4
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,467,Increasing leaf size,2016,5,21,142,2457530,1,2016,5,29,150,2457538,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,467,Increasing leaf size,2016,6,4,156,2457544,2,2016,6,4,156,2457544,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,467,Increasing leaf size,2016,6,20,172,2457560,5,2016,6,20,172,2457560,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,467,Increasing leaf size,2016,4,21,112,2457500,1,2016,5,13,134,2457522,4
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,467,Increasing leaf size,2016,5,18,139,2457527,1,2016,5,18,139,2457527,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,467,Increasing leaf size,2016,5,21,142,2457530,1,2016,5,29,150,2457538,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,467,Increasing leaf size,2016,6,4,156,2457544,2,2016,6,4,156,2457544,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,467,Increasing leaf size,2016,6,9,161,2457549,2,2016,6,9,161,2457549,5
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,467,Increasing leaf size,2016,6,16,168,2457556,1,2016,6,16,168,2457556,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,467,Increasing leaf size,2016,6,20,172,2457560,1,2016,6,20,172,2457560,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85755,12651*D Yellow buckeye,471,Falling leaves,2016,5,13,134,2457522,1,2016,5,13,134,2457522,4
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,471,Falling leaves,2016,5,15,136,2457524,2,2016,5,15,136,2457524,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85751,12651*C Yellow buckeye,483,Leaves,2016,4,14,105,2457493,4,2016,4,14,105,2457493,1
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85751,12651*C Yellow buckeye,483,Leaves,2016,4,17,108,2457496,2,2016,6,14,166,2457554,9
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85755,12651*D Yellow buckeye,483,Leaves,2016,4,21,112,2457500,1,2016,5,20,141,2457529,1
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85755,12651*D Yellow buckeye,483,Leaves,2016,5,27,148,2457536,6,2016,6,20,172,2457560,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,483,Leaves,2016,4,19,110,2457498,2,2016,4,19,110,2457498,1
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,483,Leaves,2016,4,21,112,2457500,1,2016,5,20,141,2457529,1
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,483,Leaves,2016,5,27,148,2457536,6,2016,6,20,172,2457560,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,483,Leaves,2016,4,19,110,2457498,2,2016,4,19,110,2457498,1
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,483,Leaves,2016,4,21,112,2457500,1,2016,6,20,172,2457560,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85751,12651*C Yellow buckeye,500,Flowers or flower buds,2016,4,19,110,2457498,2,2016,4,28,119,2457507,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85751,12651*C Yellow buckeye,500,Flowers or flower buds,2016,5,1,122,2457510,1,2016,5,31,152,2457540,4
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85755,12651*D Yellow buckeye,500,Flowers or flower buds,2016,4,22,113,2457501,1,2016,5,31,152,2457540,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,500,Flowers or flower buds,2016,4,21,112,2457500,1,2016,5,31,152,2457540,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,500,Flowers or flower buds,2016,4,21,112,2457500,1,2016,5,29,150,2457538,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85751,12651*C Yellow buckeye,501,Open flowers,2016,4,24,115,2457503,2,2016,4,24,115,2457503,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85751,12651*C Yellow buckeye,501,Open flowers,2016,5,9,130,2457518,3,2016,6,4,156,2457544,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85755,12651*D Yellow buckeye,501,Open flowers,2016,4,24,115,2457503,2,2016,4,24,115,2457503,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85755,12651*D Yellow buckeye,501,Open flowers,2016,5,9,130,2457518,3,2016,5,31,152,2457540,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,501,Open flowers,2016,4,24,115,2457503,2,2016,4,24,115,2457503,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,501,Open flowers,2016,5,9,130,2457518,3,2016,5,31,152,2457540,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,501,Open flowers,2016,4,24,115,2457503,2,2016,4,24,115,2457503,3
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,501,Open flowers,2016,5,9,130,2457518,3,2016,5,29,150,2457538,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85751,12651*C Yellow buckeye,516,Fruits,2016,6,4,156,2457544,4,2016,6,14,166,2457554,9
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85755,12651*D Yellow buckeye,516,Fruits,2016,5,27,148,2457536,6,2016,5,27,148,2457536,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85755,12651*D Yellow buckeye,516,Fruits,2016,6,4,156,2457544,2,2016,6,15,167,2457555,8
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,516,Fruits,2016,5,13,134,2457522,1,2016,5,13,134,2457522,4
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,516,Fruits,2016,5,27,148,2457536,6,2016,5,27,148,2457536,1
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,516,Fruits,2016,5,29,150,2457538,1,2016,5,29,150,2457538,4
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85756,12651*H Yellow buckeye,516,Fruits,2016,6,4,156,2457544,2,2016,6,23,175,2457563,-9999
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,516,Fruits,2016,5,13,134,2457522,1,2016,5,13,134,2457522,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,516,Fruits,2016,5,20,141,2457529,2,2016,5,20,141,2457529,1
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,516,Fruits,2016,5,23,144,2457532,2,2016,5,29,150,2457538,2
Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,837871,85758,925-79*B Yellow buckeye,516,Fruits,2016,6,2,154,2457542,2,2016,6,23,175,2457563,-9999
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86273,14585*B American beech,371,Breaking leaf buds,2016,4,2,93,2457481,2,2016,4,8,99,2457487,1
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86273,14585*B American beech,371,Breaking leaf buds,2016,4,10,101,2457489,1,2016,5,9,130,2457518,2
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86274,14585*C American beech,371,Breaking leaf buds,2016,4,24,115,2457503,2,2016,5,11,132,2457520,2
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86275,14585*D American beech,371,Breaking leaf buds,2016,4,6,97,2457485,4,2016,4,8,99,2457487,1
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86275,14585*D American beech,371,Breaking leaf buds,2016,4,10,101,2457489,1,2016,5,9,130,2457518,2
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86275,14585*D American beech,371,Breaking leaf buds,2016,5,18,139,2457527,3,2016,5,18,139,2457527,3
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86275,14585*D American beech,371,Breaking leaf buds,2016,6,2,154,2457542,2,2016,6,2,154,2457542,3
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86276,14585*G American beech,371,Breaking leaf buds,2016,4,24,115,2457503,2,2016,5,11,132,2457520,2
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86277,14585*J American beech,371,Breaking leaf buds,2016,4,8,99,2457487,7,2016,4,8,99,2457487,1
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86277,14585*J American beech,371,Breaking leaf buds,2016,4,14,105,2457493,4,2016,4,14,105,2457493,1
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86277,14585*J American beech,371,Breaking leaf buds,2016,4,17,108,2457496,2,2016,5,9,130,2457518,2
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86277,14585*J American beech,371,Breaking leaf buds,2016,6,9,161,2457549,4,2016,6,9,161,2457549,7
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86273,14585*B American beech,467,Increasing leaf size,2016,4,24,115,2457503,2,2016,5,14,135,2457523,1
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86273,14585*B American beech,467,Increasing leaf size,2016,5,21,142,2457530,3,2016,5,21,142,2457530,3
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86273,14585*B American beech,467,Increasing leaf size,2016,5,29,150,2457538,2,2016,5,29,150,2457538,2
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86274,14585*C American beech,467,Increasing leaf size,2016,4,24,115,2457503,2,2016,4,27,118,2457506,3
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86274,14585*C American beech,467,Increasing leaf size,2016,5,1,122,2457510,1,2016,5,6,127,2457515,2
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86274,14585*C American beech,467,Increasing leaf size,2016,5,9,130,2457518,1,2016,5,14,135,2457523,1
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86274,14585*C American beech,467,Increasing leaf size,2016,5,18,139,2457527,3,2016,5,21,142,2457530,3
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86274,14585*C American beech,467,Increasing leaf size,2016,5,29,150,2457538,2,2016,5,29,150,2457538,2
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86275,14585*D American beech,467,Increasing leaf size,2016,4,24,115,2457503,2,2016,5,14,135,2457523,1
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86275,14585*D American beech,467,Increasing leaf size,2016,5,18,139,2457527,3,2016,5,21,142,2457530,3
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86275,14585*D American beech,467,Increasing leaf size,2016,5,29,150,2457538,2,2016,5,29,150,2457538,2
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86276,14585*G American beech,467,Increasing leaf size,2016,4,27,118,2457506,3,2016,4,27,118,2457506,3
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86276,14585*G American beech,467,Increasing leaf size,2016,5,1,122,2457510,1,2016,5,6,127,2457515,2
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86276,14585*G American beech,467,Increasing leaf size,2016,5,9,130,2457518,1,2016,5,14,135,2457523,1
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86276,14585*G American beech,467,Increasing leaf size,2016,5,21,142,2457530,3,2016,5,21,142,2457530,3
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86277,14585*J American beech,467,Increasing leaf size,2016,4,24,115,2457503,2,2016,5,14,135,2457523,1
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86277,14585*J American beech,467,Increasing leaf size,2016,5,21,142,2457530,3,2016,5,21,142,2457530,3
Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,19462,86277,14585*J American beech,467,Increasing leaf size,2016,6,16,168,2457556,7,2016,6,16,168,2457556,3
